symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,SMA_12_months,moving_average_window_months,condition,screening_rule
DHER.DE,,,2017-06-01,26.9,27.8,25.26,27.8,11407039,,12,0,indicator > close
DHER.DE,,,2017-07-01,28.25,29.8,25.42,27.7,2236473,,12,0,indicator > close
DHER.DE,,,2017-08-01,28.2,30.79,26.54,30.1,1119287,,12,0,indicator > close
DHER.DE,,,2017-09-01,30.3,37.0,29.83,33.5,1266841,,12,0,indicator > close
DHER.DE,,,2017-10-01,33.78,38.4,32.29,36.63,937821,,12,0,indicator > close
DHER.DE,,,2017-11-01,37.49,39.75,36.33,38.9,1097242,,12,0,indicator > close
DHER.DE,,,2017-12-01,39.38,39.95,32.22,33.0,4389578,,12,0,indicator > close
DHER.DE,,,2018-01-01,33.0,35.32,31.4,34.56,5801286,,12,0,indicator > close
DHER.DE,,,2018-02-01,34.84,36.68,30.4,36.0,5384916,,12,0,indicator > close
DHER.DE,,,2018-03-01,35.88,40.46,35.3,39.3,8319206,,12,0,indicator > close
DHER.DE,,,2018-04-01,39.3,41.2,37.28,39.6,5644160,,12,0,indicator > close
DHER.DE,-0.1436868686868686,0.16779710999705094,2018-05-01,39.6,40.96,37.78,39.32,16054415,33.910000000000004,12,0,indicator > close
DHER.DE,-0.09878615702479328,0.10961455795959293,2018-06-01,38.72,46.0,38.72,45.58,11851069,34.895,12,0,indicator > close
DHER.DE,-0.20116901201993534,0.2518292543064887,2018-07-01,45.48,52.35,45.3,48.58,7538294,36.33083333333334,12,0,indicator > close
DHER.DE,-0.2177601809954751,0.2783803326102675,2018-08-01,48.62,49.88,44.48,47.46,7985225,38.0325,12,0,indicator > close
DHER.DE,-0.16914035087719292,0.203572710572436,2018-09-01,47.5,47.68,41.16,41.42,7242977,39.465833333333336,12,0,indicator > close
DHER.DE,-0.027514960375222355,0.02829345363075065,2018-10-01,41.22,41.86,32.84,35.64,8848554,40.08583333333333,12,1,indicator > close
DHER.DE,0.128038439796495,-0.11350538712102216,2018-11-01,35.38,39.64,30.24,32.14,7799862,39.91,12,1,indicator > close
DHER.DE,0.1806470940683044,-0.15300685105303224,2018-12-01,33.38,34.6,27.48,32.5,6852785,39.410000000000004,12,1,indicator > close
DHER.DE,0.2113333333333333,-0.174463401210787,2019-01-01,32.5,34.0,29.0,32.2,7050238,39.36833333333333,12,1,indicator > close
DHER.DE,0.21228070175438607,-0.17510853835021714,2019-02-01,32.3,36.94,31.26,34.08,6907445,39.156666666666666,12,1,indicator > close
DHER.DE,0.13775510204081637,-0.12107623318385655,2019-03-01,34.3,35.9,31.5,32.2,6714007,39.025,12,1,indicator > close
DHER.DE,0.1836718990458603,-0.15517129298576351,2019-04-01,32.49,41.28,32.37,41.09,9315017,38.4575,12,0,indicator > close
DHER.DE,-0.06104486087450311,0.06501360749924401,2019-05-01,41.09,43.0,37.64,38.55,10181834,38.58166666666667,12,1,indicator > close
DHER.DE,0.002839185088859996,-0.0028311469386873033,2019-06-01,38.45,43.28,36.89,39.89,8093269,38.55916666666667,12,0,indicator > close
DHER.DE,-0.05668233160194569,0.060088275138749224,2019-07-01,40.43,44.34,38.45,43.58,8828979,38.138333333333335,12,0,indicator > close
DHER.DE,-0.13843226788432267,0.16067485204487236,2019-08-01,43.8,47.05,41.76,45.96,8322155,37.736666666666665,12,0,indicator > close
DHER.DE,-0.1855339105339105,0.2277982017097045,2019-09-01,46.2,48.79,40.51,40.76,7720201,37.62833333333334,12,0,indicator > close
DHER.DE,-0.07736049746359017,0.08384693832306114,2019-10-01,40.74,46.0,38.59,42.03,9270326,37.58833333333334,12,0,indicator > close
DHER.DE,-0.08656841600766828,0.0947727421787892,2019-11-01,41.73,48.52,40.47,48.0,7118671,38.1175,12,0,indicator > close
DHER.DE,-0.17726860570551714,0.2154635242253401,2019-12-01,47.79,71.72,47.51,70.56,10678792,39.318333333333335,12,0,indicator > close
DHER.DE,-0.3978174603174603,0.6606260296540363,2020-01-01,70.56,72.18,64.58,69.62,10597357,42.49,12,0,indicator > close
DHER.DE,-0.3458357238477719,0.528668006577745,2020-02-01,69.72,81.62,64.5,68.0,11185012,45.60833333333334,12,0,indicator > close
DHER.DE,-0.3229166666666667,0.47692307692307695,2020-03-01,72.0,73.26,50.18,67.96,16883690,48.75,12,0,indicator > close
DHER.DE,-0.22533783783783787,0.29088530309638033,2020-04-01,66.6,81.62,58.54,77.0,8602825,51.592499999999994,12,0,indicator > close
DHER.DE,-0.2911038961038961,0.4106439498030594,2020-05-01,77.0,91.98,75.04,86.18,10420653,54.585,12,0,indicator > close
DHER.DE,-0.3204629844511488,0.4715901814300962,2020-06-01,86.18,96.22,82.08,90.96,10155901,58.5625,12,0,indicator > close
DHER.DE,-0.32318996415770607,0.47751946194990197,2020-07-01,93.0,106.2,89.2,97.76,11155145,62.943333333333335,12,0,indicator > close
DHER.DE,-0.31470389170896784,0.4592232290560727,2020-08-01,98.5,105.0,86.0,90.02,13195088,67.50166666666667,12,0,indicator > close
DHER.DE,-0.21980147434493832,0.2817250572992189,2020-09-01,91.34,99.7,85.24,98.12,11812518,71.26333333333334,12,0,indicator > close
DHER.DE,-0.22596512653504308,0.2919314546171714,2020-10-01,98.26,104.85,90.6,98.78,11623884,76.05666666666667,12,0,indicator > close
DHER.DE,-0.17982233502538061,0.2192480272319355,2020-11-01,98.5,116.65,91.0,101.25,20451033,80.78750000000001,12,0,indicator > close
DHER.DE,-0.16219711853307128,0.193598186543685,2020-12-01,101.8,132.1,97.38,127.0,12074860,85.28833333333334,12,0,indicator > close
DHER.DE,-0.2914041994750656,0.41124178164644865,2021-01-01,127.0,145.4,121.4,125.5,15069678,89.99166666666667,12,0,indicator > close
DHER.DE,-0.2511989459815546,0.33546820565154645,2021-02-01,126.5,134.45,104.8,105.7,11765421,94.72333333333334,12,0,indicator > close
DHER.DE,-0.09133333333333328,0.10051357300073362,2021-03-01,107.5,113.65,100.05,110.5,18994357,97.68166666666667,12,0,indicator > close
DHER.DE,-0.10671794871794861,0.11946724840691185,2021-04-01,113.75,141.95,111.85,132.05,11840909,101.61083333333335,12,0,indicator > close
DHER.DE,-0.19522546419098138,0.24258404746209616,2021-05-01,131.95,133.1,101.3,112.5,16716704,106.19,12,0,indicator > close
DHER.DE,-0.0400988638040431,0.04177395180815497,2021-06-01,112.95,115.65,105.15,111.4,10836677,108.42083333333333,12,0,indicator > close
DHER.DE,-0.02062008604064688,0.021054225992123695,2021-07-01,112.35,130.0,110.6,126.2,8725365,110.03333333333332,12,0,indicator > close
DHER.DE,-0.11140767101621199,0.12537545889420407,2021-08-01,126.45,132.85,112.05,122.6,10152987,112.3625,12,0,indicator > close
DHER.DE,-0.07053715670436189,0.07589023833836663,2021-09-01,123.8,134.95,110.25,110.45,9992438,115.0675,12,1,indicator > close
DHER.DE,0.0540796245837119,-0.05130506588159276,2021-10-01,110.1,119.1,101.65,107.55,9383348,116.05416666666667,12,1,indicator > close
DHER.DE,0.08283132530120468,-0.07649513212795538,2021-11-01,107.9,131.5,105.55,117.7,11337027,116.83749999999999,12,0,indicator > close
DHER.DE,0.0012000564732457919,-0.001198618063879284,2021-12-01,118.05,118.25,86.92,98.0,13609385,118.19166666666666,12,1,indicator > close
