symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,WMA_12_months,moving_average_window_months,condition,screening_rule
DHER.DE,,,2017-06-01,26.9,27.8,25.26,27.8,11407039,,12,0,indicator < low
DHER.DE,,,2017-07-01,28.25,29.8,25.42,27.7,2236473,,12,0,indicator < low
DHER.DE,,,2017-08-01,28.2,30.79,26.54,30.1,1119287,,12,0,indicator < low
DHER.DE,,,2017-09-01,30.3,37.0,29.83,33.5,1266841,,12,0,indicator < low
DHER.DE,,,2017-10-01,33.78,38.4,32.29,36.63,937821,,12,0,indicator < low
DHER.DE,,,2017-11-01,37.49,39.75,36.33,38.9,1097242,,12,0,indicator < low
DHER.DE,,,2017-12-01,39.38,39.95,32.22,33.0,4389578,,12,0,indicator < low
DHER.DE,,,2018-01-01,33.0,35.32,31.4,34.56,5801286,,12,0,indicator < low
DHER.DE,,,2018-02-01,34.84,36.68,30.4,36.0,5384916,,12,0,indicator < low
DHER.DE,,,2018-03-01,35.88,40.46,35.3,39.3,8319206,,12,0,indicator < low
DHER.DE,,,2018-04-01,39.3,41.2,37.28,39.6,5644160,,12,0,indicator < low
DHER.DE,-0.09267029267029266,0.10213519068280429,2018-05-01,39.6,40.96,37.78,39.32,16054415,35.93025641025641,12,1,indicator < low
DHER.DE,-0.052937592710319864,0.05589662550519516,2018-06-01,38.72,46.0,38.72,45.58,11851069,36.670256410256414,12,1,indicator < low
DHER.DE,-0.15789978125070464,0.1875071134469252,2018-07-01,45.48,52.35,45.3,48.58,7538294,38.29871794871795,12,1,indicator < low
DHER.DE,-0.17339862249364507,0.20977296579972368,2018-08-01,48.62,49.88,44.48,47.46,7985225,40.189358974358974,12,1,indicator < low
DHER.DE,-0.12324426450742235,0.1405685295439572,2018-09-01,47.5,47.68,41.16,41.42,7242977,41.64589743589744,12,0,indicator < low
DHER.DE,0.01687940880080616,-0.016599223717895756,2018-10-01,41.22,41.86,32.84,35.64,8848554,41.91576923076923,12,0,indicator < low
DHER.DE,0.16426780304677405,-0.14109108112145796,2018-11-01,35.38,39.64,30.24,32.14,7799862,41.19179487179487,12,0,indicator < low
DHER.DE,0.20392988277949295,-0.16938684361641013,2018-12-01,33.38,34.6,27.48,32.5,6852785,40.18717948717948,12,0,indicator < low
DHER.DE,0.20381854043392506,-0.16931001939915064,2019-01-01,32.5,34.0,29.0,32.2,7050238,39.124102564102564,12,0,indicator < low
DHER.DE,0.17760577915376694,-0.15081938480413648,2019-02-01,32.3,36.94,31.26,34.08,6907445,38.03666666666667,12,0,indicator < low
DHER.DE,0.08715706062644833,-0.08016970480440623,2019-03-01,34.3,35.9,31.5,32.2,6714007,37.289487179487175,12,0,indicator < low
DHER.DE,0.11677754891051273,-0.10456652627413278,2019-04-01,32.49,41.28,32.37,41.09,9315017,36.28410256410256,12,0,indicator < low
DHER.DE,-0.10710385582617281,0.11995107888529762,2019-05-01,41.09,43.0,37.64,38.55,10181834,36.68910256410256,12,1,indicator < low
DHER.DE,-0.046323897169150634,0.048574035809060175,2019-06-01,38.45,43.28,36.89,39.89,8093269,36.66884615384616,12,1,indicator < low
DHER.DE,-0.08590980295160366,0.09398394516099946,2019-07-01,40.43,44.34,38.45,43.58,8828979,36.95666666666666,12,1,indicator < low
DHER.DE,-0.136354056902002,0.15788189360663724,2019-08-01,43.8,47.05,41.76,45.96,8322155,37.82769230769231,12,1,indicator < low
DHER.DE,-0.15303585303585293,0.1806875221157751,2019-09-01,46.2,48.79,40.51,40.76,7720201,39.1297435897436,12,1,indicator < low
DHER.DE,-0.027774630867414375,0.028568099279485736,2019-10-01,40.74,46.0,38.59,42.03,9270326,39.60846153846154,12,0,indicator < low
DHER.DE,-0.03557054815142526,0.03688247811516461,2019-11-01,41.73,48.52,40.47,48.0,7118671,40.24564102564102,12,1,indicator < low
DHER.DE,-0.12672697324298082,0.14511724209963664,2019-12-01,47.79,71.72,47.51,70.56,10678792,41.733717948717945,12,1,indicator < low
DHER.DE,-0.3404176841676842,0.5161109932702135,2020-01-01,70.56,72.18,64.58,69.62,10597357,46.540128205128205,12,1,indicator < low
DHER.DE,-0.2723844094326022,0.37435207953721233,2020-02-01,69.72,81.62,64.5,68.0,11185012,50.72935897435897,12,1,indicator < low
