symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,WMA_3_months,moving_average_window_months,condition,screening_rule
NVDA,,,1999-01-01,0.04,0.05,0.04,0.04,4284288000,,3,0,indicator < low
NVDA,,,1999-02-01,0.04,0.05,0.04,0.05,3146592000,,3,0,indicator < low
NVDA,-0.09999999999999995,0.11111111111111105,1999-03-01,0.05,0.05,0.04,0.04,2014512000,0.045000000000000005,3,0,indicator < low
NVDA,0.08333333333333334,-0.07692307692307694,1999-04-01,0.04,0.05,0.03,0.04,1767024000,0.043333333333333335,3,0,indicator < low
NVDA,0.04166666666666659,-0.039999999999999925,1999-05-01,0.04,0.04,0.03,0.04,2482512000,0.041666666666666664,3,0,indicator < low
NVDA,0.0,0.0,1999-06-01,0.04,0.04,0.03,0.04,2366160000,0.04,3,0,indicator < low
NVDA,0.0,0.0,1999-07-01,0.04,0.05,0.04,0.04,3764064000,0.04,3,0,indicator < low
NVDA,0.0,0.0,1999-08-01,0.04,0.06,0.04,0.06,7894800000,0.04,3,0,indicator < low
NVDA,-0.1666666666666667,0.20000000000000007,1999-09-01,0.06,0.06,0.03,0.04,6992640000,0.049999999999999996,3,0,indicator < low
NVDA,0.16666666666666669,-0.14285714285714288,1999-10-01,0.04,0.05,0.04,0.05,7953504000,0.04666666666666667,3,0,indicator < low
NVDA,-0.03333333333333327,0.034482758620689585,1999-11-01,0.05,0.09,0.05,0.07,13917936000,0.04833333333333334,3,1,indicator < low
NVDA,-0.16666666666666663,0.19999999999999996,1999-12-01,0.07,0.1,0.07,0.1,4917552000,0.05833333333333334,3,1,indicator < low
NVDA,-0.18333333333333326,0.22448979591836724,2000-01-01,0.1,0.1,0.07,0.08,4941456000,0.08166666666666668,3,0,indicator < low
NVDA,0.06250000000000006,-0.058823529411764754,2000-02-01,0.08,0.14,0.07,0.13,9160848000,0.085,3,0,indicator < low
NVDA,-0.16666666666666666,0.2,2000-03-01,0.13,0.31,0.12,0.18,17552160000,0.10833333333333334,3,1,indicator < low
NVDA,-0.16666666666666657,0.19999999999999987,2000-04-01,0.17,0.23,0.12,0.19,6481728000,0.1416666666666667,3,0,indicator < low
NVDA,-0.08771929824561402,0.09615384615384613,2000-05-01,0.19,0.25,0.16,0.24,8695584000,0.17333333333333334,3,0,indicator < low
NVDA,-0.11805555555555551,0.13385826771653536,2000-06-01,0.24,0.37,0.24,0.26,13271304000,0.21166666666666667,3,1,indicator < low
NVDA,-0.08641975308641979,0.09459459459459464,2000-07-01,0.27,0.32,0.21,0.25,7280352000,0.24666666666666667,3,0,indicator < low
NVDA,0.020000000000000018,-0.01960784313725492,2000-08-01,0.25,0.34,0.22,0.33,6079248000,0.255,3,0,indicator < low
NVDA,-0.12254901960784319,0.1396648044692738,2000-09-01,0.34,0.36,0.26,0.34,5868576000,0.29833333333333334,3,0,indicator < low
NVDA,-0.05714285714285704,0.06060606060606049,2000-10-01,0.35,0.36,0.22,0.26,8841576000,0.33,3,0,indicator < low
NVDA,0.19333333333333336,-0.16201117318435757,2000-11-01,0.25,0.33,0.15,0.17,8675472000,0.29833333333333334,3,0,indicator < low
NVDA,0.2870370370370372,-0.22302158273381303,2000-12-01,0.18,0.21,0.11,0.14,14453208000,0.2316666666666667,3,0,indicator < low
NVDA,0.22619047619047605,-0.18446601941747562,2001-01-01,0.14,0.24,0.12,0.22,10728648000,0.17166666666666666,3,0,indicator < low
NVDA,-0.1515151515151515,0.17857142857142852,2001-02-01,0.22,0.25,0.17,0.19,11644824000,0.18666666666666668,3,0,indicator < low
NVDA,0.037037037037037125,-0.035714285714285796,2001-03-01,0.18,0.3,0.17,0.27,28940472000,0.18666666666666668,3,0,indicator < low
NVDA,-0.1419753086419753,0.16546762589928055,2001-04-01,0.27,0.37,0.22,0.35,31102920000,0.2316666666666667,3,0,indicator < low
NVDA,-0.15714285714285714,0.18644067796610167,2001-05-01,0.35,0.42,0.31,0.36,28041600000,0.295,3,1,indicator < low
NVDA,-0.05092592592592603,0.053658536585365964,2001-06-01,0.36,0.41,0.35,0.39,20156760000,0.3416666666666666,3,1,indicator < low
NVDA,-0.018018018018018136,0.018348623853211128,2001-07-01,0.37,0.38,0.28,0.34,21604512000,0.3633333333333333,3,0,indicator < low
NVDA,0.03921568627450973,-0.0377358490566037,2001-08-01,0.34,0.38,0.33,0.35,29863464000,0.35333333333333333,3,0,indicator < low
NVDA,-1.5860328923216522e-16,1.5860328923216525e-16,2001-09-01,0.35,0.35,0.21,0.23,21169188000,0.3499999999999999,3,0,indicator < low
NVDA,0.253623188405797,-0.20231213872832365,2001-10-01,0.23,0.42,0.19,0.36,26377200000,0.28833333333333333,3,0,indicator < low
NVDA,-0.12499999999999996,0.1428571428571428,2001-11-01,0.36,0.47,0.36,0.46,28734600000,0.315,3,1,indicator < low
NVDA,-0.14814814814814822,0.17391304347826098,2001-12-01,0.45,0.59,0.44,0.56,17648640000,0.3833333333333333,3,1,indicator < low
NVDA,-0.125,0.14285714285714285,2002-01-01,0.56,0.61,0.5,0.55,23589180000,0.49000000000000005,3,1,indicator < low
NVDA,-0.024242424242424194,0.02484472049689436,2002-02-01,0.55,0.55,0.41,0.43,30995268000,0.5366666666666667,3,0,indicator < low
NVDA,0.14341085271317838,-0.1254237288135594,2002-03-01,0.43,0.5,0.35,0.37,27269724000,0.4916666666666667,3,0,indicator < low
NVDA,0.17142857142857143,-0.14634146341463414,2002-04-01,0.35,0.37,0.25,0.29,32098620000,0.41,3,0,indicator < low
NVDA,0.14942528735632185,-0.13,2002-05-01,0.29,0.34,0.26,0.28,27800688000,0.3333333333333333,3,0,indicator < low
NVDA,0.07407407407407393,-0.06896551724137918,2002-06-01,0.27,0.28,0.14,0.14,28839096000,0.29,3,0,indicator < low
NVDA,0.488095238095238,-0.32799999999999996,2002-07-01,0.14,0.19,0.09,0.09,32480220000,0.20833333333333334,3,0,indicator < low
NVDA,0.5185185185185188,-0.3414634146341465,2002-08-01,0.09,0.11,0.07,0.08,24041412000,0.1366666666666667,3,0,indicator < low
NVDA,0.16666666666666669,-0.14285714285714288,2002-09-01,0.08,0.1,0.07,0.07,17827740000,0.09333333333333334,3,0,indicator < low
NVDA,0.09523809523809525,-0.08695652173913045,2002-10-01,0.07,0.1,0.06,0.1,18364572000,0.07666666666666667,3,0,indicator < low
NVDA,-0.13333333333333336,0.15384615384615388,2002-11-01,0.1,0.15,0.09,0.14,34187196000,0.08666666666666667,3,1,indicator < low
NVDA,-0.2,0.25,2002-12-01,0.15,0.15,0.09,0.1,21906672000,0.12,3,0,indicator < low
NVDA,0.16666666666666677,-0.14285714285714293,2003-01-01,0.1,0.12,0.08,0.09,23529132000,0.11666666666666668,3,0,indicator < low
NVDA,0.1481481481481482,-0.12903225806451615,2003-02-01,0.09,0.11,0.08,0.11,21243756000,0.10333333333333333,3,0,indicator < low
NVDA,-0.07575757575757562,0.08196721311475393,2003-03-01,0.11,0.12,0.1,0.11,18003156000,0.10166666666666668,3,0,indicator < low
NVDA,-0.030303030303030245,0.031249999999999938,2003-04-01,0.11,0.12,0.11,0.12,12578136000,0.10666666666666667,3,1,indicator < low
NVDA,-0.041666666666666706,0.04347826086956526,2003-05-01,0.12,0.22,0.12,0.22,37281804000,0.11499999999999999,3,1,indicator < low
NVDA,-0.23484848484848483,0.3069306930693069,2003-06-01,0.22,0.23,0.18,0.19,23196180000,0.16833333333333333,3,1,indicator < low
NVDA,-0.008771929824561315,0.008849557522123802,2003-07-01,0.19,0.21,0.15,0.16,19904292000,0.18833333333333335,3,0,indicator < low
NVDA,0.1250000000000001,-0.1111111111111112,2003-08-01,0.16,0.18,0.13,0.15,21743736000,0.18000000000000002,3,0,indicator < low
NVDA,0.06666666666666674,-0.06250000000000006,2003-09-01,0.15,0.18,0.13,0.13,23588952000,0.16,3,0,indicator < low
NVDA,0.08974358974358967,-0.08235294117647053,2003-10-01,0.13,0.16,0.13,0.15,13788444000,0.14166666666666666,3,0,indicator < low
NVDA,-0.04444444444444436,0.04651162790697665,2003-11-01,0.15,0.18,0.15,0.18,17760924000,0.14333333333333334,3,1,indicator < low
NVDA,-0.10185185185185189,0.11340206185567016,2003-12-01,0.18,0.2,0.16,0.19,12347688000,0.16166666666666665,3,0,indicator < low
NVDA,-0.07499999999999993,0.08108108108108099,2004-01-01,0.2,0.22,0.18,0.19,12401580000,0.18500000000000003,3,0,indicator < low
NVDA,0.00877192982456146,-0.008695652173913099,2004-02-01,0.19,0.2,0.18,0.19,11862804000,0.19166666666666668,3,0,indicator < low
NVDA,0.037037037037037125,-0.035714285714285796,2004-03-01,0.18,0.22,0.17,0.22,13192248000,0.18666666666666668,3,0,indicator < low
NVDA,-0.08333333333333337,0.09090909090909095,2004-04-01,0.22,0.23,0.17,0.17,12362592000,0.20166666666666666,3,0,indicator < low
NVDA,0.10784313725490183,-0.09734513274336272,2004-05-01,0.17,0.2,0.17,0.2,10290336000,0.18833333333333332,3,0,indicator < low
NVDA,-0.008771929824561315,0.008849557522123802,2004-06-01,0.19,0.2,0.16,0.17,9524892000,0.18833333333333335,3,0,indicator < low
NVDA,0.03921568627450973,-0.0377358490566037,2004-07-01,0.17,0.17,0.12,0.13,11743992000,0.17666666666666667,3,0,indicator < low
NVDA,0.17948717948717957,-0.15217391304347833,2004-08-01,0.13,0.13,0.08,0.1,22610472000,0.15333333333333335,3,0,indicator < low
NVDA,0.2166666666666668,-0.17808219178082202,2004-09-01,0.1,0.13,0.1,0.12,15624108000,0.12166666666666669,3,0,indicator < low
NVDA,-0.041666666666666706,0.04347826086956526,2004-10-01,0.12,0.13,0.11,0.12,16351632000,0.11499999999999999,3,0,indicator < low
NVDA,-0.027777777777777842,0.02857142857142864,2004-11-01,0.12,0.17,0.12,0.16,18380604000,0.11666666666666665,3,1,indicator < low
NVDA,-0.1250000000000001,0.142857142857143,2004-12-01,0.16,0.21,0.16,0.2,17652936000,0.13999999999999999,3,1,indicator < low
NVDA,-0.13333333333333336,0.15384615384615388,2005-01-01,0.2,0.21,0.17,0.19,13718760000,0.17333333333333334,3,0,indicator < low
NVDA,-0.008771929824561315,0.008849557522123802,2005-02-01,0.19,0.24,0.19,0.24,17263920000,0.18833333333333335,3,1,indicator < low
NVDA,-0.09722222222222215,0.10769230769230762,2005-03-01,0.24,0.25,0.2,0.2,15128592000,0.21666666666666667,3,0,indicator < low
NVDA,0.05833333333333329,-0.05511811023622043,2005-04-01,0.2,0.2,0.17,0.18,9788556000,0.21166666666666667,3,0,indicator < low
NVDA,0.09259259259259273,-0.08474576271186453,2005-05-01,0.18,0.23,0.18,0.23,14199696000,0.19666666666666668,3,0,indicator < low
NVDA,-0.07575757575757562,0.08196721311475393,2005-06-01,0.22,0.24,0.21,0.22,16206264000,0.20333333333333337,3,1,indicator < low
NVDA,-0.030303030303030245,0.031249999999999938,2005-07-01,0.22,0.24,0.21,0.23,13622904000,0.21333333333333335,3,0,indicator < low
NVDA,-0.021739130434782625,0.02222222222222224,2005-08-01,0.23,0.26,0.23,0.26,14333544000,0.225,3,1,indicator < low
NVDA,-0.04666666666666652,0.04895104895104879,2005-09-01,0.25,0.29,0.25,0.29,11099136000,0.23833333333333337,3,1,indicator < low
NVDA,-0.08045977011494247,0.08749999999999994,2005-10-01,0.29,0.3,0.25,0.28,9381960000,0.26666666666666666,3,0,indicator < low
NVDA,-0.005952380952381089,0.005988023952095947,2005-11-01,0.28,0.32,0.27,0.3,13110036000,0.2783333333333333,3,0,indicator < low
NVDA,-0.02777777777777768,0.028571428571428466,2005-12-01,0.3,0.32,0.3,0.3,7663404000,0.2916666666666667,3,1,indicator < low
NVDA,-0.02688172043010743,0.02762430939226509,2006-01-01,0.31,0.39,0.31,0.37,9519288000,0.3016666666666667,3,1,indicator < low
NVDA,-0.08558558558558561,0.09359605911330053,2006-02-01,0.37,0.42,0.36,0.39,11871252000,0.3383333333333333,3,1,indicator < low
NVDA,-0.05128205128205147,0.05405405405405426,2006-03-01,0.39,0.49,0.39,0.48,15777384000,0.36999999999999994,3,1,indicator < low
NVDA,-0.10069444444444446,0.111969111969112,2006-04-01,0.48,0.51,0.46,0.49,13351836000,0.43166666666666664,3,1,indicator < low
NVDA,-0.040816326530612165,0.04255319148936162,2006-05-01,0.49,0.53,0.38,0.38,14381178000,0.47000000000000003,3,0,indicator < low
NVDA,0.1239316239316238,-0.11026615969581739,2006-06-01,0.39,0.41,0.32,0.35,12274956000,0.4383333333333333,3,0,indicator < low
NVDA,0.08796296296296299,-0.08085106382978725,2006-07-01,0.36,0.38,0.29,0.37,12104742000,0.39166666666666666,3,0,indicator < low
NVDA,0.013888888888888902,-0.013698630136986314,2006-08-01,0.36,0.49,0.35,0.49,16247604000,0.365,3,0,indicator < low
NVDA,-0.125,0.14285714285714285,2006-09-01,0.48,0.52,0.44,0.49,11497302000,0.42,3,1,indicator < low
NVDA,-0.05102040816326524,0.05376344086021498,2006-10-01,0.49,0.58,0.46,0.58,13568772000,0.465,3,0,indicator < low
NVDA,-0.0730994152046783,0.07886435331230277,2006-11-01,0.57,0.62,0.53,0.62,13455474000,0.5283333333333333,3,1,indicator < low
NVDA,-0.05464480874316939,0.05780346820809247,2006-12-01,0.61,0.65,0.58,0.62,10008768000,0.5766666666666667,3,1,indicator < low
NVDA,-0.018817204301075346,0.019178082191780903,2007-01-01,0.62,0.63,0.5,0.51,17067402000,0.6083333333333333,3,0,indicator < low
NVDA,0.10457516339869283,-0.09467455621301776,2007-02-01,0.51,0.58,0.5,0.52,13470912000,0.5633333333333334,3,0,indicator < low
NVDA,0.03594771241830061,-0.034700315457413214,2007-03-01,0.51,0.53,0.47,0.48,14723250000,0.5283333333333333,3,0,indicator < low
NVDA,0.031249999999999913,-0.03030303030303022,2007-04-01,0.48,0.57,0.47,0.55,13520172000,0.49499999999999994,3,0,indicator < low
NVDA,-0.06250000000000006,0.06666666666666672,2007-05-01,0.56,0.6,0.54,0.58,12620946000,0.525,3,1,indicator < low
NVDA,-0.040229885057471236,0.04191616766467063,2007-06-01,0.58,0.73,0.57,0.69,14460498000,0.5566666666666666,3,1,indicator < low
NVDA,-0.09047619047619052,0.09947643979057595,2007-07-01,0.7,0.8,0.7,0.76,10421874000,0.6366666666666666,3,1,indicator < low
NVDA,-0.05999999999999991,0.06382978723404245,2007-08-01,0.75,0.86,0.68,0.85,15690222000,0.7050000000000001,3,0,indicator < low
NVDA,-0.07364341085271307,0.07949790794979067,2007-09-01,0.86,0.93,0.8,0.91,9779846000,0.7966666666666667,3,1,indicator < low
NVDA,-0.04761904761904774,0.050000000000000135,2007-10-01,0.91,0.99,0.81,0.88,10668964000,0.8666666666666666,3,0,indicator < low
NVDA,0.013409961685823809,-0.013232514177693815,2007-11-01,0.87,0.95,0.73,0.79,12056668000,0.8816666666666667,3,0,indicator < low
NVDA,0.052083333333333426,-0.049504950495049584,2007-12-01,0.8,0.91,0.78,0.85,7581432000,0.8416666666666668,3,0,indicator < low
NVDA,-0.015686274509804022,0.015936254980079785,2008-01-01,0.85,0.86,0.56,0.61,15496232000,0.8366666666666666,3,0,indicator < low
NVDA,0.18306010928961752,-0.15473441108545039,2008-02-01,0.61,0.69,0.53,0.53,13630144000,0.7216666666666667,3,0,indicator < low
NVDA,0.150943396226415,-0.13114754098360648,2008-03-01,0.53,0.54,0.43,0.49,15935928000,0.61,3,0,indicator < low
NVDA,0.045751633986928074,-0.04374999999999997,2008-04-01,0.51,0.53,0.44,0.51,16624308000,0.5333333333333333,3,0,indicator < low
NVDA,-0.0032051282051280654,0.0032154340836011456,2008-05-01,0.52,0.63,0.52,0.62,20393652000,0.5183333333333334,3,1,indicator < low
NVDA,-0.08333333333333329,0.09090909090909086,2008-06-01,0.62,0.63,0.46,0.47,17163856000,0.5683333333333334,3,0,indicator < low
