symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,WMA_24_months,moving_average_window_months,condition,screening_rule
GOOGL,,,2004-08-01,2.5,2.84,2.4,2.56,2672137188,,24,0,indicator <= high
GOOGL,,,2004-09-01,2.57,3.38,2.48,3.24,4249913832,,24,0,indicator <= high
GOOGL,,,2004-10-01,3.27,5.0,3.23,4.77,10272433284,,24,0,indicator <= high
GOOGL,,,2004-11-01,4.84,5.05,4.04,4.55,11092660236,,24,0,indicator <= high
GOOGL,,,2004-12-01,4.55,5.0,4.22,4.82,5807878308,,24,0,indicator <= high
GOOGL,,,2005-01-01,4.94,5.14,4.41,4.9,8198389404,,24,0,indicator <= high
GOOGL,,,2005-02-01,4.86,5.43,4.53,4.7,13011367608,,24,0,indicator <= high
GOOGL,,,2005-03-01,4.74,4.75,4.32,4.52,6871082040,,24,0,indicator <= high
GOOGL,,,2005-04-01,4.55,5.62,4.5,5.51,9058576356,,24,0,indicator <= high
GOOGL,,,2005-05-01,5.56,6.97,5.51,6.94,10140601248,,24,0,indicator <= high
GOOGL,,,2005-06-01,7.09,7.74,6.69,7.36,15544507932,,24,0,indicator <= high
GOOGL,,,2005-07-01,7.38,7.95,7.18,7.2,8189766036,,24,0,indicator <= high
GOOGL,,,2005-08-01,7.21,7.5,6.84,7.16,5713157124,,24,0,indicator <= high
GOOGL,,,2005-09-01,7.15,8.03,7.13,7.92,6799321872,,24,0,indicator <= high
GOOGL,,,2005-10-01,7.85,9.38,7.27,9.31,7710781500,,24,0,indicator <= high
GOOGL,,,2005-11-01,9.31,10.79,9.23,10.13,8458177356,,24,0,indicator <= high
GOOGL,,,2005-12-01,10.24,11.17,9.99,10.38,7943316732,,24,0,indicator <= high
GOOGL,,,2006-01-01,10.57,11.89,9.88,10.83,11949642396,,24,0,indicator <= high
GOOGL,,,2006-02-01,9.74,10.17,8.45,9.07,11889099000,,24,0,indicator <= high
GOOGL,,,2006-03-01,9.22,9.98,8.3,9.76,12258289440,,24,0,indicator <= high
GOOGL,,,2006-04-01,9.75,11.28,9.71,10.46,7405167420,,24,0,indicator <= high
GOOGL,,,2006-05-01,10.47,10.5,9.02,9.3,7030554408,,24,0,indicator <= high
GOOGL,,,2006-06-01,9.35,10.49,9.3,10.49,5689528776,,24,0,indicator <= high
GOOGL,-0.2004567078972407,0.2507140137090632,2006-07-01,10.51,10.71,9.45,9.67,5095775124,8.4032,24,1,indicator <= high
GOOGL,-0.1064661134163209,0.11915173561394685,2006-08-01,9.64,9.76,9.09,9.47,4274601120,8.613666666666667,24,1,indicator <= high
GOOGL,-0.07748863238894708,0.08399748242627365,2006-09-01,9.53,10.48,9.43,10.06,4857193944,8.791533333333334,24,1,indicator <= high
GOOGL,-0.10650099403578533,0.11919542531651209,2006-10-01,10.06,12.31,9.96,11.92,6334219440,8.9886,24,1,indicator <= high
GOOGL,-0.22231775180856997,0.28587222136751855,2006-11-01,11.98,12.84,11.64,12.13,4732874388,9.316633333333332,24,1,indicator <= high
GOOGL,-0.2076260964912281,0.2620304575552312,2006-12-01,12.16,12.32,11.32,11.52,3662901432,9.635266666666666,24,1,indicator <= high
GOOGL,-0.15192681532304161,0.17914351976700268,2007-01-01,11.66,12.84,11.54,12.55,4978500516,9.888533333333335,24,1,indicator <= high
GOOGL,-0.19436018957345982,0.2412494852638392,2007-02-01,12.66,12.66,11.09,11.25,4552007436,10.199399999999999,24,1,indicator <= high
GOOGL,-0.06517448856799025,0.06971834612017905,2007-03-01,11.08,11.66,10.94,11.47,4719931344,10.357866666666668,24,1,indicator <= high
GOOGL,-0.0815357766143108,0.08877403663449134,2007-04-01,11.46,12.32,11.31,11.8,3714621660,10.525599999999999,24,1,indicator <= high
GOOGL,-0.09483079526226725,0.10476582142423183,2007-05-01,11.82,12.73,11.45,12.46,3979284732,10.699100000000001,24,1,indicator <= high
GOOGL,-0.13003721424774056,0.14947445612319726,2007-06-01,12.54,13.39,12.45,13.08,5156774064,10.909333333333333,24,1,indicator <= high
GOOGL,-0.15207604562737645,0.17935104303061833,2007-07-01,13.15,13.98,12.48,12.76,4660566768,11.1502,24,1,indicator <= high
GOOGL,-0.11250130412102244,0.12676221908089824,2007-08-01,12.78,13.18,12.02,12.89,3544479972,11.342233333333333,24,1,indicator <= high
GOOGL,-0.10593483320403406,0.11848670224304732,2007-09-01,12.89,14.31,12.78,14.2,2773775448,11.524500000000002,24,1,indicator <= high
GOOGL,-0.17270453482935955,0.208757985629399,2007-10-01,14.26,17.69,14.25,17.69,6211821960,11.797233333333333,24,1,indicator <= high
GOOGL,-0.2998862990335418,0.42833942346731635,2007-11-01,17.59,18.7,15.42,17.34,6852148992,12.315,24,1,indicator <= high
GOOGL,-0.2607769423558897,0.3527716562129175,2007-12-01,17.29,18.14,16.33,17.3,3409151436,12.781166666666666,24,1,indicator <= high
GOOGL,-0.23714917339484806,0.3108722768908991,2008-01-01,17.34,17.45,12.99,14.12,6305264424,13.227833333333335,24,1,indicator <= high
GOOGL,0.007039556563366017,-0.006990347615926114,2008-02-01,13.23,13.54,11.18,11.79,7080332580,13.323133333333333,24,1,indicator <= high
GOOGL,0.12647457627118627,-0.1122746832776623,2008-03-01,11.8,11.83,10.31,11.02,5818795380,13.292399999999999,24,0,indicator <= high
GOOGL,0.17902380952380964,-0.15184070760718116,2008-04-01,11.2,14.64,11.04,14.37,5716066212,13.205066666666667,24,1,indicator <= high
GOOGL,-0.0757083621285419,0.08190960409734953,2008-05-01,14.47,15.08,13.46,14.66,4181126688,13.3745,24,1,indicator <= high
GOOGL,-0.07137174211248294,0.07685717240054961,2008-06-01,14.58,14.72,12.89,13.17,3747632616,13.539399999999999,24,1,indicator <= high
GOOGL,0.04311282051282065,-0.041330927647524544,2008-07-01,13.0,13.91,11.65,11.86,4159276560,13.560466666666668,24,1,indicator <= high
GOOGL,0.14034122955442757,-0.12306950403719415,2008-08-01,11.82,12.78,11.56,11.59,2749823424,13.478833333333334,24,0,indicator <= high
GOOGL,0.12311260128527517,-0.10961732701101096,2008-09-01,11.93,12.07,9.53,10.02,5357776860,13.398733333333332,24,0,indicator <= high
GOOGL,0.28080012957563993,-0.21923805525275503,2008-10-01,10.29,10.43,7.74,8.99,7963852176,13.179433333333334,24,0,indicator <= high
GOOGL,0.43599627560521415,-0.3036193637908005,2008-11-01,8.95,9.32,6.19,7.33,6314998680,12.852166666666665,24,0,indicator <= high
GOOGL,0.7283960948396094,-0.42142891725707277,2008-12-01,7.17,8.25,6.57,7.7,4515775704,12.3926,24,0,indicator <= high
GOOGL,0.5535837651122625,-0.356326950334899,2009-01-01,7.72,8.82,7.08,8.47,4390872732,11.993666666666666,24,0,indicator <= high
GOOGL,0.3930545599362804,-0.2821530263353498,2009-02-01,8.37,9.53,8.25,8.46,4458948588,11.659866666666666,24,0,indicator <= high
GOOGL,0.35946842525979217,-0.2644183701369146,2009-03-01,8.34,8.99,7.24,8.71,4554452988,11.337966666666667,24,0,indicator <= high
GOOGL,0.28441860465116275,-0.22143762447944956,2009-04-01,8.6,10.1,8.52,9.91,3509802684,11.046,24,0,indicator <= high
GOOGL,0.09876306033029975,-0.08988567589868787,2009-05-01,9.89,10.44,9.63,10.44,2279130588,10.866766666666665,24,0,indicator <= high
