symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,WMA_12_months,moving_average_window_months,condition,screening_rule
SPY,,,1993-01-01,43.97,43.97,43.75,43.94,1003200,,12,0,indicator < low
SPY,,,1993-02-01,43.97,45.12,42.81,44.41,5417600,,12,0,indicator < low
SPY,,,1993-03-01,44.56,45.84,44.22,45.19,3019200,,12,0,indicator < low
SPY,,,1993-04-01,45.25,45.25,43.28,44.03,2697200,,12,0,indicator < low
SPY,,,1993-05-01,44.09,45.66,43.84,45.22,1808000,,12,0,indicator < low
SPY,,,1993-06-01,45.38,45.81,44.22,45.06,3438000,,12,0,indicator < low
SPY,,,1993-07-01,45.12,45.22,44.16,44.84,6117600,,12,0,indicator < low
SPY,,,1993-08-01,44.91,46.56,44.84,46.56,5440100,,12,0,indicator < low
SPY,,,1993-09-01,46.41,46.59,44.81,45.94,4369900,,12,0,indicator < low
SPY,,,1993-10-01,45.88,47.16,45.72,46.84,6972900,,12,0,indicator < low
SPY,,,1993-11-01,46.78,47.0,45.53,46.34,5351100,,12,0,indicator < low
SPY,-0.01910556353569879,0.019477695892094214,1993-12-01,46.59,47.16,46.38,46.59,6128000,45.6998717948718,12,1,indicator < low
SPY,-0.01465594575704041,0.01487393737642288,1994-01-01,46.59,48.31,46.41,48.22,6837100,45.90717948717949,12,1,indicator < low
SPY,-0.03815540080074947,0.039668986895091365,1994-02-01,48.16,48.28,46.56,46.81,10974400,46.3224358974359,12,1,indicator < low
SPY,-0.0071292020661813055,0.007180392535481251,1994-03-01,46.81,47.31,43.53,44.59,14705500,46.476282051282055,12,0,indicator < low
SPY,0.06293114668749183,-0.05920528990387556,1994-04-01,43.34,45.36,43.34,45.09,11429000,46.0674358974359,12,0,indicator < low
SPY,0.01912414487264777,-0.018765275034316423,1994-05-01,45.09,45.94,44.17,45.81,8545100,45.95230769230769,12,0,indicator < low
SPY,0.004774729282387913,-0.004752039579854913,1994-06-01,45.7,46.56,44.0,44.47,10352700,45.91820512820513,12,0,indicator < low
SPY,0.02315093722567448,-0.02262709868443205,1994-07-01,44.69,46.05,44.38,45.91,5452100,45.72461538461539,12,0,indicator < low
SPY,-0.004596296172264727,0.0046175196602042815,1994-08-01,45.94,47.98,45.66,47.66,7945800,45.728846153846156,12,0,indicator < low
SPY,-0.03242375168690943,0.03351028070752898,1994-09-01,47.5,47.72,45.73,46.17,6309300,45.9598717948718,12,0,indicator < low
SPY,-0.00482850482850485,0.004851932407562343,1994-10-01,46.2,47.7,45.0,47.48,5437600,45.97692307692308,12,0,indicator < low
SPY,-0.023772723328560726,0.02435162783979628,1994-11-01,47.28,47.33,44.61,45.59,4807300,46.15602564102565,12,0,indicator < low
SPY,0.009562012629497265,-0.009471446538080531,1994-12-01,45.64,46.41,44.69,45.56,8568500,46.076410256410256,12,0,indicator < low
SPY,0.006962913089827768,-0.0069147661739222665,1995-01-01,45.7,47.23,45.69,47.09,2768000,46.01820512820513,12,0,indicator < low
SPY,-0.02044050803592779,0.020867040954238948,1995-02-01,47.16,49.16,47.0,49.02,5954800,46.19602564102564,12,1,indicator < low
SPY,-0.0470670164360177,0.049391738189170885,1995-03-01,48.97,50.89,48.22,50.11,4538000,46.66512820512821,12,1,indicator < low
SPY,-0.05612205722008085,0.059459019727476185,1995-04-01,50.09,51.67,50.06,51.59,4395200,47.27884615384615,12,1,indicator < low
SPY,-0.06827078514760374,0.07327320433804273,1995-05-01,51.55,53.64,51.39,53.64,6986200,48.030641025641025,12,1,indicator < low
SPY,-0.08283525124940574,0.09031665397328875,1995-06-01,53.41,55.16,52.75,54.41,5790900,48.985769230769236,12,1,indicator < low
SPY,-0.08196937387317405,0.08928827812532038,1995-07-01,54.47,56.7,54.2,56.16,5508200,50.00512820512821,12,1,indicator < low
SPY,-0.08998983114224082,0.09888881929220161,1995-08-01,56.23,56.8,55.42,56.41,8100100,51.169871794871796,12,1,indicator < low
SPY,-0.07381968979770001,0.07970336767532449,1995-09-01,56.39,58.91,56.34,58.48,7431600,52.2273076923077,12,1,indicator < low
SPY,-0.08528885615068911,0.09324129997123941,1995-10-01,58.48,59.19,57.27,58.31,8944800,53.4923076923077,12,1,indicator < low
SPY,-0.0636736004786793,0.06800363688477781,1995-11-01,58.28,61.2,58.23,60.91,8841700,54.56910256410257,12,1,indicator < low
SPY,-0.0829738207567004,0.09048140896606433,1995-12-01,60.98,62.8,60.58,61.48,9816800,55.92025641025641,12,1,indicator < low
SPY,-0.06951803556591045,0.07471185710535579,1996-01-01,61.41,63.69,59.64,63.67,10661800,57.140897435897436,12,1,indicator < low
SPY,-0.0803554512876948,0.08737664068167343,1996-02-01,63.61,66.69,63.44,63.88,14850400,58.49858974358973,12,1,indicator < low
SPY,-0.07481673648134048,0.0808669367805004,1996-03-01,64.64,65.97,62.0,64.69,19022700,59.80384615384615,12,1,indicator < low
SPY,-0.062098619329388566,0.06621018009909235,1996-04-01,65.0,65.81,62.12,65.39,14999300,60.96358974358974,12,1,indicator < low
SPY,-0.05184091426061452,0.05467533353876831,1996-05-01,65.38,68.44,63.08,66.88,17453200,61.99064102564102,12,1,indicator < low
SPY,-0.05706843612360112,0.0605223521089827,1996-06-01,66.89,68.5,66.16,67.11,16871800,63.07269230769232,12,1,indicator < low
SPY,-0.048128372816244526,0.050561831492592135,1996-07-01,67.28,67.7,60.38,64.09,28811500,64.04192307692307,12,0,indicator < low
