symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,EMA_3_months,moving_average_window_months,condition,screening_rule
AAPL,0.0,0.0,1985-01-01,0.13,0.14,0.12,0.13,6366416000,0.13,3,1,indicator < high
AAPL,0.0,0.0,1985-02-01,0.13,0.14,0.11,0.11,4733388800,0.13,3,1,indicator < high
AAPL,0.09090909090909087,-0.0833333333333333,1985-03-01,0.11,0.12,0.09,0.1,4615587200,0.12,3,0,indicator < high
AAPL,0.09999999999999995,-0.09090909090909087,1985-04-01,0.1,0.1,0.09,0.09,2868028800,0.11,3,0,indicator < high
AAPL,0.11111111111111122,-0.10000000000000009,1985-05-01,0.09,0.1,0.08,0.08,4639129600,0.1,3,0,indicator < high
AAPL,0.12499999999999993,-0.11111111111111106,1985-06-01,0.08,0.08,0.07,0.08,5811388800,0.09,3,0,indicator < high
AAPL,0.06249999999999988,-0.0588235294117646,1985-07-01,0.08,0.08,0.07,0.07,2600595200,0.08499999999999999,3,0,indicator < high
AAPL,0.10714285714285703,-0.09677419354838701,1985-08-01,0.07,0.07,0.06,0.07,1818745600,0.0775,3,0,indicator < high
AAPL,0.05357142857142862,-0.05084745762711868,1985-09-01,0.07,0.08,0.07,0.07,1797196800,0.07375000000000001,3,1,indicator < high
AAPL,0.02678571428571431,-0.02608695652173915,1985-10-01,0.07,0.09,0.07,0.08,3785913600,0.07187500000000001,3,1,indicator < high
AAPL,-0.05078124999999996,0.053497942386831226,1985-11-01,0.08,0.09,0.08,0.09,2884672000,0.0759375,3,1,indicator < high
AAPL,-0.07812499999999988,0.08474576271186426,1985-12-01,0.09,0.1,0.09,0.1,3571209600,0.08296875000000001,3,1,indicator < high
AAPL,-0.08515624999999999,0.09308283518360373,1986-01-01,0.1,0.11,0.1,0.1,6291801600,0.091484375,3,1,indicator < high
AAPL,-0.042578124999999994,0.04447164422684618,1986-02-01,0.1,0.12,0.1,0.11,3420860800,0.0957421875,3,1,indicator < high
AAPL,-0.0648082386363636,0.06929941142965632,1986-03-01,0.11,0.13,0.11,0.13,4264332800,0.10287109375,3,1,indicator < high
AAPL,-0.10434194711538462,0.11649752579048897,1986-04-01,0.13,0.15,0.12,0.14,4462684800,0.116435546875,3,1,indicator < high
AAPL,-0.08415876116071426,0.09189230359114968,1986-05-01,0.14,0.17,0.13,0.17,4954051200,0.12821777343750002,3,1,indicator < high
AAPL,-0.12288890165441183,0.1401064265247647,1986-06-01,0.17,0.17,0.15,0.16,4063360000,0.14910888671875,3,1,indicator < high
AAPL,-0.034034729003906174,0.035233905426858565,1986-07-01,0.16,0.17,0.13,0.14,5691638400,0.15455444335937502,3,1,indicator < high
AAPL,0.05198015485491072,-0.04941172570130834,1986-08-01,0.14,0.17,0.14,0.17,3643516800,0.14727722167968751,3,1,indicator < high
AAPL,-0.06683170094209558,0.0716180575460682,1986-09-01,0.17,0.17,0.14,0.15,3578198400,0.15863861083984376,3,1,indicator < high
