symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,EMA_12_months,moving_average_window_months,condition,screening_rule
MSFT,0.0,0.0,1986-03-01,0.09,0.1,0.09,0.1,1857052800,0.09,12,0,indicator > close
MSFT,-0.08461538461538465,0.092436974789916,1986-04-01,0.1,0.12,0.09,0.11,547142400,0.09153846153846154,12,0,indicator > close
MSFT,-0.14201183431952658,0.16551724137931026,1986-05-01,0.11,0.12,0.11,0.12,333446400,0.09437869822485208,12,0,indicator > close
MSFT,-0.18066302533758147,0.2204990509698624,1986-06-01,0.12,0.12,0.1,0.11,293788800,0.09832043695949022,12,0,indicator > close
MSFT,-0.089842792619306,0.09871129063281395,1986-07-01,0.11,0.11,0.09,0.1,460800000,0.10011729281187634,12,1,indicator > close
MSFT,0.0009924776389536039,-0.0009914936037227434,1986-08-01,0.1,0.11,0.09,0.1,266256000,0.10009924776389537,12,1,indicator > close
MSFT,0.0008397887714223229,-0.0008390841180017462,1986-09-01,0.1,0.11,0.09,0.1,285120000,0.10008397887714224,12,1,indicator > close
MSFT,0.000710590498895769,-0.0007100859185886202,1986-10-01,0.1,0.14,0.1,0.13,1565712000,0.10007105904988958,12,0,indicator > close
MSFT,-0.2413287639841839,0.3180939945100975,1986-11-01,0.14,0.18,0.14,0.17,1053964800,0.10621397304221426,12,0,indicator > close
MSFT,-0.31748701200707835,0.46517358290970867,1986-12-01,0.17,0.17,0.16,0.17,721526400,0.11602720795879669,12,0,indicator > close
MSFT,-0.2686428563136817,0.36732102589388743,1987-01-01,0.17,0.27,0.16,0.25,1961596800,0.12433071442667412,12,0,indicator > close
MSFT,-0.4253421973251029,0.7401660524667636,1987-02-01,0.25,0.28,0.23,0.27,1834272000,0.14366445066872427,12,0,indicator > close
MSFT,-0.395923373972659,0.6554191255113041,1987-03-01,0.27,0.34,0.26,0.34,1783324800,0.1631006890273821,12,0,indicator > close
