symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,EMA_6_months,moving_average_window_months,condition,screening_rule
MSFT,0.0,0.0,1986-03-01,0.09,0.1,0.09,0.1,1857052800,0.09,6,1,indicator >= open
MSFT,-0.07142857142857145,0.07692307692307694,1986-04-01,0.1,0.12,0.09,0.11,547142400,0.09285714285714286,6,0,indicator >= open
MSFT,-0.1113172541743971,0.1252609603340293,1986-05-01,0.11,0.12,0.11,0.12,333446400,0.09775510204081632,6,0,indicator >= open
MSFT,-0.13241010689990287,0.1526183141977038,1986-06-01,0.12,0.12,0.1,0.11,293788800,0.10411078717201165,6,0,indicator >= open
MSFT,-0.03824164174018407,0.03976221408605966,1986-07-01,0.11,0.11,0.09,0.1,460800000,0.10579341940857975,6,0,indicator >= open
MSFT,0.04138156720414107,-0.03973718040279954,1986-08-01,0.1,0.11,0.09,0.1,266256000,0.10413815672041411,6,1,indicator >= open
MSFT,0.029558262288672255,-0.02870965478239693,1986-09-01,0.1,0.11,0.09,0.1,285120000,0.10295582622886723,6,1,indicator >= open
MSFT,0.021113044491908733,-0.02067650061449786,1986-10-01,0.1,0.14,0.1,0.13,1565712000,0.10211130444919088,6,1,indicator >= open
MSFT,-0.19330967117759765,0.23963305902004425,1986-11-01,0.14,0.18,0.14,0.17,1053964800,0.11293664603513634,6,0,indicator >= open
MSFT,-0.23976199144900695,0.31537753802390284,1986-12-01,0.17,0.17,0.16,0.17,721526400,0.12924046145366883,6,0,indicator >= open
MSFT,-0.17125856532071926,0.20664897174713553,1987-01-01,0.17,0.27,0.16,0.25,1961596800,0.14088604389547774,6,0,indicator >= open
MSFT,-0.311754160298635,0.4529691896632568,1987-02-01,0.25,0.28,0.23,0.27,1834272000,0.17206145992534125,6,0,indicator >= open
MSFT,-0.25909666686417665,0.3497037403888676,1987-03-01,0.27,0.34,0.26,0.34,1783324800,0.20004389994667232,6,0,indicator >= open
MSFT,-0.2940254202801002,0.4164815968257055,1987-04-01,0.34,0.38,0.31,0.36,2118585600,0.24003135710476595,6,0,indicator >= open
MSFT,-0.23803302161752785,0.3123928311471344,1987-05-01,0.36,0.45,0.36,0.4,2192054400,0.27430811221768997,6,0,indicator >= open
MSFT,-0.22444979961126793,0.28940718408526755,1987-06-01,0.4,0.4,0.33,0.35,1729353600,0.31022008015549285,6,0,indicator >= open
MSFT,-0.08118350988674924,0.08835660957362965,1987-07-01,0.35,0.37,0.31,0.33,1813536000,0.32158577153963774,6,0,indicator >= open
MSFT,-0.01821261571506995,0.018550468264913415,1987-08-01,0.33,0.42,0.32,0.41,2034921600,0.32398983681402693,6,0,indicator >= open
MSFT,-0.14984348987103321,0.17625400509878153,1987-09-01,0.41,0.46,0.37,0.46,1554912000,0.34856416915287636,6,0,indicator >= open
MSFT,-0.17303700442099948,0.20924395087333636,1987-10-01,0.46,0.55,0.26,0.35,3567225600,0.38040297796634026,6,0,indicator >= open
MSFT,0.08488020581163921,-0.07823924278177533,1987-11-01,0.34,0.36,0.28,0.31,1550188800,0.36885926997595736,6,1,indicator >= open
MSFT,0.13562043773262067,-0.11942409032669436,1987-12-01,0.31,0.39,0.28,0.38,1780200000,0.3520423356971124,6,1,indicator >= open
MSFT,-0.052552000569337565,0.05546689697051126,1988-01-01,0.38,0.43,0.36,0.39,1966795200,0.36003023978365173,6,0,indicator >= open
MSFT,-0.05488967072591255,0.05807752706297449,1988-02-01,0.39,0.42,0.35,0.41,1403899200,0.3685930284168941,6,0,indicator >= open
MSFT,-0.0721375811552367,0.07774598872648784,1988-03-01,0.41,0.45,0.38,0.39,2113675200,0.3804235917263529,6,0,indicator >= open
MSFT,-0.01753920929239385,0.01785232495615569,1988-04-01,0.39,0.41,0.37,0.38,1155096000,0.3831597083759664,6,0,indicator >= open
MSFT,0.005939301458583515,-0.005904234430419108,1988-05-01,0.38,0.41,0.37,0.4,1033012800,0.38225693455426174,6,1,indicator >= open
MSFT,-0.03168404543881842,0.03272077186126392,1988-06-01,0.4,0.47,0.4,0.47,1198598400,0.38732638182447265,6,0,indicator >= open
MSFT,-0.12564379661934247,0.14369863921997303,1988-07-01,0.47,0.49,0.39,0.41,1401105600,0.410947415588909,6,0,indicator >= open
MSFT,0.0016505498064617998,-0.001647829981005569,1988-08-01,0.41,0.42,0.33,0.35,1862596800,0.4106767254206493,6,1,indicator >= open
MSFT,0.1484805155895993,-0.12928431399062382,1988-09-01,0.34,0.38,0.33,0.36,1216584000,0.3904833753004638,6,1,indicator >= open
MSFT,0.06048288750092026,-0.05703334604809243,1988-10-01,0.36,0.38,0.33,0.34,1532102400,0.3817738395003313,6,1,indicator >= open
MSFT,0.08776016701750255,-0.08067970282284703,1988-11-01,0.34,0.35,0.31,0.33,1558929600,0.3698384567859509,6,1,indicator >= open
MSFT,0.08623042594361667,-0.0793850217081773,1988-12-01,0.33,0.38,0.33,0.37,1030464000,0.3584560405613935,6,1,indicator >= open
MSFT,-0.022285635981865785,0.02279360598761996,1989-01-01,0.37,0.42,0.35,0.41,1375084800,0.36175431468670965,6,0,indicator >= open
MSFT,-0.08405171657367658,0.09176469686613861,1989-02-01,0.41,0.45,0.41,0.41,1802145600,0.3755387962047926,6,0,indicator >= open
MSFT,-0.07561429216872008,0.08179950374408136,1989-03-01,0.42,0.43,0.32,0.35,3058704000,0.38824199728913755,6,0,indicator >= open
MSFT,0.07804489242681147,-0.07239484457008356,1989-04-01,0.35,0.39,0.33,0.39,1134820800,0.377315712349384,6,1,indicator >= open
MSFT,-0.005045653478601507,0.005071241204425443,1989-05-01,0.38,0.42,0.35,0.42,1258977600,0.37808265167813143,6,0,indicator >= open
MSFT,-0.07128800735011659,0.07676008053552892,1989-06-01,0.42,0.42,0.36,0.37,1072584000,0.390059036912951,6,0,indicator >= open
MSFT,0.038724009484461454,-0.037280364303585244,1989-07-01,0.37,0.4,0.36,0.38,1221019200,0.38432788350925073,6,1,indicator >= open
MSFT,0.008135119378290782,-0.008069473250081446,1989-08-01,0.38,0.42,0.38,0.41,1380729600,0.3830913453637505,6,1,indicator >= open
MSFT,-0.04687918926175865,0.049184939342000404,1989-09-01,0.41,0.48,0.4,0.48,1284523200,0.39077953240267893,6,0,indicator >= open
