symbol,date,open,high,low,close,volume,Moving_Average,condition
DHER.DE,2020-05-01,77.0,91.98,75.04,86.18,10420653,67.27833333333332,0
DHER.DE,2020-06-01,86.18,96.22,82.08,90.96,10155901,73.67666666666666,0
DHER.DE,2020-07-01,93.0,106.2,89.2,97.76,11155145,77.41666666666667,0
DHER.DE,2020-08-01,98.5,105.0,86.0,90.02,13195088,82.21333333333332,0
DHER.DE,2020-09-01,91.34,99.7,85.24,98.12,11812518,85.43666666666667,0
DHER.DE,2020-10-01,98.26,104.85,90.6,98.78,11623884,90.71333333333332,0
DHER.DE,2020-11-01,98.5,116.65,91.0,101.25,20451033,94.29666666666667,0
DHER.DE,2020-12-01,101.8,132.1,97.38,127.0,12074860,96.89999999999999,0
DHER.DE,2021-01-01,127.0,145.4,121.4,125.5,15069678,102.56666666666666,0
DHER.DE,2021-02-01,126.5,134.45,104.8,105.7,11765421,107.23333333333333,0
DHER.DE,2021-03-01,107.5,113.65,100.05,110.5,18994357,109.92666666666666,1
DHER.DE,2021-04-01,113.75,141.95,111.85,132.05,11840909,112.50833333333333,0
DHER.DE,2021-05-01,131.95,133.1,101.3,112.5,16716704,118.08333333333333,0
DHER.DE,2021-06-01,112.95,115.65,105.15,111.4,10836677,119.94166666666668,1
DHER.DE,2021-07-01,112.35,130.0,110.6,126.2,8725365,117.5,1
DHER.DE,2021-08-01,126.45,132.85,112.05,122.6,10152987,117.49166666666667,0
DHER.DE,2021-09-01,123.8,134.95,110.25,110.45,9992438,120.20833333333333,0
DHER.DE,2021-10-01,110.1,119.1,101.65,107.55,9383348,119.60000000000001,1
DHER.DE,2021-11-01,107.9,131.5,105.55,117.7,11337027,115.59166666666665,1
DHER.DE,2021-12-01,118.05,118.25,86.92,98.0,13609385,116.44166666666666,0
DHER.DE,2022-01-01,97.7,100.45,62.44,67.92,19514559,114.0,1
DHER.DE,2022-02-01,68.5,72.32,38.75,47.81,50126389,104.34166666666665,1
DHER.DE,2022-03-01,48.39,50.28,36.45,39.86,40171110,91.77333333333333,1
DHER.DE,2022-04-01,40.0,49.11,26.18,33.84,34856933,80.09,1
DHER.DE,2022-05-01,33.84,37.22,23.88,35.74,27230838,67.74666666666667,1
DHER.DE,2022-06-01,35.51,41.57,31.02,35.77,35787423,53.99000000000001,1
DHER.DE,2022-07-01,35.47,49.97,33.66,46.91,21978974,43.61833333333333,1
DHER.DE,2022-08-01,46.82,57.16,41.5,41.5,16666747,40.004999999999995,0
DHER.DE,2022-09-01,40.84,50.58,36.04,37.94,16584790,38.74666666666667,0
DHER.DE,2022-10-01,37.78,40.91,30.61,33.35,13646243,38.376666666666665,1
DHER.DE,2022-11-01,34.27,46.91,32.37,40.97,18693436,38.44833333333333,1
DHER.DE,2022-12-01,42.76,46.61,39.1,44.78,10675975,39.656666666666666,0
DHER.DE,2023-01-01,45.1,55.88,43.43,55.22,12174820,41.26166666666667,0
DHER.DE,2023-02-01,55.32,57.82,37.05,38.19,16021794,42.678333333333335,0
DHER.DE,2023-03-01,38.81,39.44,29.34,31.37,14924644,42.34,1
DHER.DE,2023-04-01,31.37,36.72,29.31,36.13,11942550,41.27166666666667,1
DHER.DE,2023-05-01,36.13,41.1,34.82,35.0,11506441,41.58166666666667,1
DHER.DE,2023-06-01,35.29,40.4,33.7,40.4,12250976,40.336666666666666,1
DHER.DE,2023-07-01,40.56,43.96,37.72,41.26,11343421,39.58,0
DHER.DE,2023-08-01,40.9,41.17,31.25,33.72,10953100,37.17666666666667,0
DHER.DE,2023-09-01,33.49,34.28,26.53,27.17,15402678,36.29,1
DHER.DE,2023-10-01,27.42,29.45,21.73,23.97,13176741,35.63166666666667,1
DHER.DE,2023-11-01,23.27,33.67,22.95,29.1,15486526,33.48833333333334,1
DHER.DE,2023-12-01,28.82,32.21,23.83,25.01,14255985,32.410000000000004,1
DHER.DE,2024-01-01,25.01,25.32,20.09,21.3,18096539,29.81833333333334,1
DHER.DE,2024-02-01,21.1,24.15,14.92,21.36,43339506,26.518333333333334,1
DHER.DE,2024-03-01,21.44,28.0,20.95,26.51,22485106,24.51,1
DHER.DE,2024-04-01,26.8,33.93,24.7,26.4,26261109,24.406666666666666,0
DHER.DE,2024-05-01,26.3,32.48,24.27,27.91,18898771,24.911666666666665,0
DHER.DE,2024-06-01,28.11,29.55,21.28,22.15,10641536,24.793333333333337,0
DHER.DE,2024-07-01,22.6,23.08,17.35,20.61,20089181,24.391666666666666,1
DHER.DE,2024-08-01,20.31,28.84,18.06,28.49,14774085,24.26,1
DHER.DE,2024-09-01,28.29,36.46,26.22,36.22,17097048,25.401666666666667,0
DHER.DE,2024-10-01,36.14,42.05,35.7,38.91,13265065,26.958333333333332,0
DHER.DE,2024-11-01,38.96,40.76,35.1,38.74,10088137,29.06833333333333,0
DHER.DE,2024-12-01,36.24,36.69,26.0,27.04,13953776,30.423333333333336,0
DHER.DE,2025-01-01,27.04,30.34,24.72,24.97,12482724,31.163333333333338,1
DHER.DE,2025-02-01,24.4,32.35,23.9,28.02,15815036,31.845,1
DHER.DE,2025-03-01,28.11,30.19,21.59,21.97,18409643,31.814999999999998,1
DHER.DE,2025-04-01,22.34,27.53,19.69,24.79,16778857,29.515,1
DHER.DE,2025-05-01,25.35,27.56,23.94,24.38,10599540,27.246666666666666,1
DHER.DE,2025-06-01,24.19,25.02,20.67,22.97,14678991,25.238333333333333,1
DHER.DE,2025-07-01,23.1,28.28,21.31,26.29,20698953,24.581666666666667,1
DHER.DE,2025-08-01,26.0,26.43,22.05,22.05,10677376,24.848333333333333,0
DHER.DE,2025-09-01,22.44,29.89,22.4,24.24,13115739,23.903333333333336,1
DHER.DE,2025-10-01,24.32,26.26,21.81,22.0,12053573,24.233333333333334,0
DHER.DE,2025-11-01,21.85,21.87,15.73,20.1,23598116,23.650000000000002,1
DHER.DE,2025-12-01,19.82,22.85,18.18,22.72,11401787,22.921666666666667,1
DHER.DE,2026-01-01,22.72,27.26,21.32,23.6,18272277,22.858333333333334,1
DHER.DE,2026-02-01,24.2,26.52,18.86,19.66,21186525,22.558333333333334,0
DHER.DE,2026-03-01,18.58,19.14,16.72,18.07,9289581,21.915000000000003,1
