symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,WMA_6_months,moving_average_window_months,condition,screening_rule
MSFT,,,1986-03-01,0.09,0.1,0.09,0.1,1857052800,,6,0,indicator > open
MSFT,,,1986-04-01,0.1,0.12,0.09,0.11,547142400,,6,0,indicator > open
MSFT,,,1986-05-01,0.11,0.12,0.11,0.12,333446400,,6,0,indicator > open
MSFT,,,1986-06-01,0.12,0.12,0.1,0.11,293788800,,6,0,indicator > open
MSFT,,,1986-07-01,0.11,0.11,0.09,0.1,460800000,,6,0,indicator > open
MSFT,0.07142857142857131,-0.06666666666666657,1986-08-01,0.1,0.11,0.09,0.1,266256000,0.10714285714285714,6,1,indicator > open
MSFT,0.057142857142856995,-0.05405405405405392,1986-09-01,0.1,0.11,0.09,0.1,285120000,0.1057142857142857,6,1,indicator > open
MSFT,0.03809523809523818,-0.0366972477064221,1986-10-01,0.1,0.14,0.1,0.13,1565712000,0.10380952380952382,6,1,indicator > open
MSFT,-0.1904761904761906,0.23529411764705901,1986-11-01,0.14,0.18,0.14,0.17,1053964800,0.11333333333333333,6,0,indicator > open
MSFT,-0.23529411764705868,0.3076923076923075,1986-12-01,0.17,0.17,0.16,0.17,721526400,0.13000000000000003,6,0,indicator > open
MSFT,-0.1512605042016807,0.17821782178217824,1987-01-01,0.17,0.27,0.16,0.25,1961596800,0.1442857142857143,6,0,indicator > open
MSFT,-0.2857142857142857,0.39999999999999997,1987-02-01,0.25,0.28,0.23,0.27,1834272000,0.17857142857142858,6,0,indicator > open
MSFT,-0.21693121693121695,0.27702702702702703,1987-03-01,0.27,0.34,0.26,0.34,1783324800,0.21142857142857144,6,0,indicator > open
MSFT,-0.24649859943977595,0.3271375464684016,1987-04-01,0.34,0.38,0.31,0.36,2118585600,0.2561904761904762,6,0,indicator > open
MSFT,-0.17989417989417986,0.21935483870967734,1987-05-01,0.36,0.45,0.36,0.4,2192054400,0.29523809523809524,6,0,indicator > open
MSFT,-0.161904761904762,0.1931818181818183,1987-06-01,0.4,0.4,0.33,0.35,1729353600,0.3352380952380952,6,0,indicator > open
MSFT,0.0,0.0,1987-07-01,0.35,0.37,0.31,0.33,1813536000,0.35,6,0,indicator > open
MSFT,0.06204906204906223,-0.05842391304347842,1987-08-01,0.33,0.42,0.32,0.41,2034921600,0.35047619047619055,6,1,indicator > open
MSFT,-0.09756097560975606,0.10810810810810806,1987-09-01,0.41,0.46,0.37,0.46,1554912000,0.37,6,0,indicator > open
MSFT,-0.13664596273291932,0.15827338129496413,1987-10-01,0.46,0.55,0.26,0.35,3567225600,0.39714285714285713,6,0,indicator > open
MSFT,0.13025210084033606,-0.11524163568773228,1987-11-01,0.34,0.36,0.28,0.31,1550188800,0.3842857142857143,6,1,indicator > open
MSFT,0.1735791090629802,-0.14790575916230378,1987-12-01,0.31,0.39,0.28,0.38,1780200000,0.36380952380952386,6,1,indicator > open
MSFT,-0.03258145363408521,0.03367875647668394,1988-01-01,0.38,0.43,0.36,0.39,1966795200,0.3676190476190476,6,0,indicator > open
MSFT,-0.04395604395604391,0.045977011494252824,1988-02-01,0.39,0.42,0.35,0.41,1403899200,0.3728571428571429,6,0,indicator > open
MSFT,-0.07084785133565621,0.07625,1988-03-01,0.41,0.45,0.38,0.39,2113675200,0.38095238095238093,6,0,indicator > open
MSFT,-0.01709401709401706,0.017391304347826052,1988-04-01,0.39,0.41,0.37,0.38,1155096000,0.38333333333333336,6,0,indicator > open
MSFT,0.01629072681704246,-0.016029593094944374,1988-05-01,0.38,0.41,0.37,0.4,1033012800,0.38619047619047614,6,1,indicator > open
MSFT,-0.017857142857142932,0.018181818181818257,1988-06-01,0.4,0.47,0.4,0.47,1198598400,0.39285714285714285,6,0,indicator > open
MSFT,-0.11651469098277592,0.13188073394495392,1988-07-01,0.47,0.49,0.39,0.41,1401105600,0.4152380952380953,6,0,indicator > open
MSFT,0.015098722415795452,-0.014874141876430077,1988-08-01,0.41,0.42,0.33,0.35,1862596800,0.4161904761904761,6,1,indicator > open
MSFT,0.165266106442577,-0.14182692307692304,1988-09-01,0.34,0.38,0.33,0.36,1216584000,0.3961904761904762,6,1,indicator > open
MSFT,0.07010582010582007,-0.06551297898640294,1988-10-01,0.36,0.38,0.33,0.34,1532102400,0.3852380952380952,6,1,indicator > open
MSFT,0.08823529411764697,-0.081081081081081,1988-11-01,0.34,0.35,0.31,0.33,1558929600,0.37,6,1,indicator > open
MSFT,0.07215007215007206,-0.06729475100942119,1988-12-01,0.33,0.38,0.33,0.37,1030464000,0.3538095238095238,6,1,indicator > open
MSFT,-0.04761904761904754,0.04999999999999991,1989-01-01,0.37,0.42,0.35,0.41,1375084800,0.3523809523809524,6,0,indicator > open
MSFT,-0.10452961672473858,0.1167315175097275,1989-02-01,0.41,0.45,0.41,0.41,1802145600,0.36714285714285716,6,0,indicator > open
