dataset_id,symbol,input_path,months,indicator,rule,status,output_path,row_count,condition_true_count,error
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gt-open.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gt-low.csv,190,188,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gt-close.csv,190,71,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lt-open.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lt-low.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lt-close.csv,190,117,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gte-open.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gte-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gte-low.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-gte-close.csv,190,73,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lte-open.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lte-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lte-low.csv,190,2,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,ema,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__ema__indicator-lte-close.csv,190,119,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gt-open.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gt-low.csv,190,188,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gt-close.csv,190,71,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lt-open.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lt-low.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lt-close.csv,190,117,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gte-open.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gte-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gte-low.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-gte-close.csv,190,73,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lte-open.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lte-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lte-low.csv,190,2,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,sma,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__sma__indicator-lte-close.csv,190,119,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gt-open.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gt-low.csv,190,188,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gt-close.csv,190,71,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lt-open.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lt-low.csv,190,0,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lt-close.csv,190,117,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gte-open.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gte-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gte-low.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-gte-close.csv,190,73,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lte-open.csv,190,190,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lte-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lte-low.csv,190,2,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,1,wma,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m1__wma__indicator-lte-close.csv,190,119,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gt-open.csv,190,49,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gt-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gt-low.csv,190,150,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gt-close.csv,190,51,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lt-open.csv,190,140,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lt-low.csv,190,40,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lt-close.csv,190,139,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gte-open.csv,190,50,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gte-high.csv,190,96,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gte-low.csv,190,150,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-gte-close.csv,190,51,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lte-open.csv,190,141,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lte-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lte-low.csv,190,40,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,ema,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__ema__indicator-lte-close.csv,190,139,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gt-open.csv,190,56,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gt-high.csv,190,98,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gt-low.csv,190,147,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gt-close.csv,190,50,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lt-open.csv,190,132,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lt-high.csv,190,90,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lt-low.csv,190,41,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lt-close.csv,190,138,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gte-open.csv,190,56,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gte-high.csv,190,98,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gte-low.csv,190,147,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-gte-close.csv,190,50,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lte-open.csv,190,132,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lte-high.csv,190,90,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lte-low.csv,190,41,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,sma,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__sma__indicator-lte-close.csv,190,138,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gt-open.csv,190,58,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gt-high.csv,190,97,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gt-low.csv,190,154,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gt-close.csv,190,53,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lt-open.csv,190,129,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lt-high.csv,190,91,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lt-low.csv,190,34,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lt-close.csv,190,135,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gte-open.csv,190,59,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gte-high.csv,190,97,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gte-low.csv,190,154,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-gte-close.csv,190,53,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lte-open.csv,190,130,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lte-high.csv,190,91,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lte-low.csv,190,34,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,3,wma,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m3__wma__indicator-lte-close.csv,190,135,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gt-open.csv,190,40,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gt-high.csv,190,97,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gt-low.csv,190,138,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gt-close.csv,190,36,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lt-open.csv,190,149,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lt-high.csv,190,93,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lt-low.csv,190,52,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lt-close.csv,190,154,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gte-open.csv,190,41,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gte-high.csv,190,97,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gte-low.csv,190,138,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-gte-close.csv,190,36,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lte-open.csv,190,150,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lte-high.csv,190,93,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lte-low.csv,190,52,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,ema,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__ema__indicator-lte-close.csv,190,154,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gt-open.csv,190,41,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gt-high.csv,190,95,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gt-low.csv,190,131,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gt-close.csv,190,38,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lt-open.csv,190,144,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lt-high.csv,190,90,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lt-low.csv,190,54,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lt-close.csv,190,147,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gte-open.csv,190,41,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gte-high.csv,190,95,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gte-low.csv,190,131,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-gte-close.csv,190,38,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lte-open.csv,190,144,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lte-high.csv,190,90,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lte-low.csv,190,54,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,sma,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__sma__indicator-lte-close.csv,190,147,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gt-open.csv,190,46,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gt-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gt-low.csv,190,137,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gt-close.csv,190,42,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lt-open.csv,190,139,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator < high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lt-high.csv,190,91,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator < low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lt-low.csv,190,48,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator < close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lt-close.csv,190,143,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator >= open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gte-open.csv,190,46,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator >= high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gte-high.csv,190,94,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator >= low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gte-low.csv,190,137,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator >= close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-gte-close.csv,190,42,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator <= open,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lte-open.csv,190,139,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator <= high,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lte-high.csv,190,91,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator <= low,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lte-low.csv,190,48,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,6,wma,indicator <= close,success,output/matrix/20260312-002512/500_pa/500_pa__m6__wma__indicator-lte-close.csv,190,143,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,12,ema,indicator > open,success,output/matrix/20260312-002512/500_pa/500_pa__m12__ema__indicator-gt-open.csv,190,23,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,12,ema,indicator > high,success,output/matrix/20260312-002512/500_pa/500_pa__m12__ema__indicator-gt-high.csv,190,95,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,12,ema,indicator > low,success,output/matrix/20260312-002512/500_pa/500_pa__m12__ema__indicator-gt-low.csv,190,121,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,12,ema,indicator > close,success,output/matrix/20260312-002512/500_pa/500_pa__m12__ema__indicator-gt-close.csv,190,24,
500_pa,500.PA,/Users/Development/Finance/data/generated/500_pa.csv,12,ema,indicator < open,success,output/matrix/20260312-002512/500_pa/500_pa__m12__ema__indicator-lt-open.csv,190,166,
