symbol,moving_average_minus_open_over_open,open_minus_moving_average_over_moving_average,date,open,high,low,close,volume,SMA_6_months,moving_average_window_months,condition,screening_rule
GOOG,,,2004-08-01,2.49,2.83,2.39,2.55,2684837851,,6,0,indicator <= open
GOOG,,,2004-09-01,2.56,3.36,2.46,3.23,4270113667,,6,0,indicator <= open
GOOG,,,2004-10-01,3.26,4.98,3.21,4.75,10321258145,,6,0,indicator <= open
GOOG,,,2004-11-01,4.82,5.02,4.02,4.53,11145383635,,6,0,indicator <= open
GOOG,,,2004-12-01,4.53,4.98,4.2,4.8,5835483147,,6,0,indicator <= open
GOOG,-0.2350948509485094,0.3073516386182461,2005-01-01,4.92,5.11,4.39,4.87,8237356337,3.7633333333333336,6,1,indicator <= open
GOOG,-0.14152892561983463,0.16486161251504203,2005-02-01,4.84,5.4,4.51,4.68,13073210618,4.155,6,1,indicator <= open
GOOG,-0.04175513092710557,0.043574593796159654,2005-03-01,4.71,4.73,4.3,4.5,6903740285,4.513333333333333,6,1,indicator <= open
GOOG,0.0430463576158941,-0.041269841269841324,2005-04-01,4.53,5.6,4.48,5.48,9101631755,4.7250000000000005,6,0,indicator <= open
GOOG,-0.12417118746232668,0.14177563661390225,2005-05-01,5.53,6.93,5.48,6.91,10188799510,4.843333333333334,6,1,indicator <= open
GOOG,-0.2534278959810874,0.3394553514882836,2005-06-01,7.05,7.7,6.66,7.33,15618390955,5.263333333333334,6,1,indicator <= open
GOOG,-0.2287981859410431,0.2966774478094678,2005-07-01,7.35,7.92,7.15,7.17,8228691980,5.668333333333333,6,1,indicator <= open
GOOG,-0.1562209842154131,0.18514442916093526,2005-08-01,7.18,7.47,6.81,7.12,5740311751,6.058333333333334,6,1,indicator <= open
GOOG,-0.09269662921348316,0.10216718266253873,2005-09-01,7.12,7.99,7.1,7.88,6831639042,6.46,6,1,indicator <= open
GOOG,-0.1028595817328211,0.11465271170313979,2005-10-01,7.81,9.33,7.24,9.27,7747430832,7.006666666666667,6,1,indicator <= open
GOOG,-0.1762059035277177,0.21389556478042374,2005-11-01,9.26,10.74,9.19,10.08,8498379059,7.628333333333334,6,1,indicator <= open
GOOG,-0.20003271180896312,0.250051114291556,2005-12-01,10.19,11.11,9.94,10.33,7981071306,8.151666666666666,6,1,indicator <= open
GOOG,-0.17490494296577946,0.2119815668202765,2006-01-01,10.52,11.83,9.83,10.78,12006439028,8.68,6,1,indicator <= open
GOOG,-0.061059511523907824,0.06503022531599195,2006-02-01,9.69,10.12,8.41,9.03,11945607870,9.098333333333333,6,1,indicator <= open
GOOG,0.028503994190268705,-0.027714033539276265,2006-03-01,9.18,9.94,8.26,9.71,12316553076,9.441666666666666,6,0,indicator <= open
GOOG,0.005841924398625428,-0.005807994533652202,2006-04-01,9.7,11.23,9.66,10.41,7440364169,9.756666666666666,6,0,indicator <= open
GOOG,-0.04510556621881004,0.04723618090452268,2006-05-01,10.42,10.45,8.98,9.26,7063970623,9.95,6,1,indicator <= open
GOOG,0.053942652329749124,-0.05118177180751575,2006-06-01,9.3,10.44,9.26,10.44,5716571099,9.801666666666668,6,0,indicator <= open
GOOG,-0.06389420012746985,0.06825531914893632,2006-07-01,10.46,10.66,9.41,9.63,5119995337,9.791666666666666,6,1,indicator <= open
GOOG,0.01929092805005219,-0.018925831202046085,2006-08-01,9.59,9.71,9.05,9.43,4294918292,9.775,6,0,indicator <= open
GOOG,0.035475939585528554,-0.03426051560379912,2006-09-01,9.49,10.43,9.38,10.01,4880280180,9.826666666666666,6,0,indicator <= open
GOOG,-0.013153513153513081,0.013328834148810453,2006-10-01,10.01,12.25,9.92,11.87,6364325977,9.878333333333334,6,1,indicator <= open
GOOG,-0.15030760626398204,0.17689649498107612,2006-11-01,11.92,12.78,11.58,12.07,4755369734,10.128333333333334,6,1,indicator <= open
GOOG,-0.12438016528925612,0.14204813591316648,2006-12-01,12.1,12.26,11.27,11.47,3680311197,10.595,6,1,indicator <= open
GOOG,-0.07091587711742743,0.07632880098887507,2007-01-01,11.61,12.78,11.48,12.49,5002163322,10.786666666666667,6,1,indicator <= open
GOOG,-0.10410052910052903,0.11619666322161513,2007-02-01,12.6,12.6,11.03,11.19,4573643120,11.288333333333334,6,1,indicator <= open
GOOG,0.04669084315503179,-0.0446080554352534,2007-03-01,11.03,11.61,10.88,11.41,4742365168,11.545,6,0,indicator <= open
GOOG,0.03304093567251449,-0.031984149448061015,2007-04-01,11.4,12.27,11.26,11.74,3732277253,11.776666666666666,6,0,indicator <= open
GOOG,-0.0008503401360544036,0.0008510638297872159,2007-05-01,11.76,12.67,11.39,12.4,3998198267,11.75,6,1,indicator <= open
GOOG,-0.053418803418803514,0.05643340857787821,2007-06-01,12.48,13.32,12.39,13.02,5181284205,11.813333333333333,6,1,indicator <= open
GOOG,-0.07868601986249041,0.08540630182421222,2007-07-01,13.09,13.91,12.43,12.7,4682718433,12.06,6,1,indicator <= open
GOOG,-0.049698400209808626,0.05229750241479242,2007-08-01,12.71,13.12,11.97,12.83,3561326880,12.078333333333333,6,1,indicator <= open
GOOG,-0.03520394907768234,0.03648848794937372,2007-09-01,12.83,14.24,12.72,14.13,2786959199,12.378333333333336,6,1,indicator <= open
GOOG,-0.09542253521126765,0.10548851693265866,2007-10-01,14.2,17.61,14.19,17.61,6241346740,12.844999999999999,6,1,indicator <= open
GOOG,-0.2113333333333333,0.2679628064243448,2007-11-01,17.5,18.61,15.34,17.26,6884717244,13.801666666666668,6,1,indicator <= open
